Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Performance,Profit_Margin
31-01-2022,Camera,Electronics,West,2,1716,368.06,Low,0.214487179
07-02-2024,Smartphone,Electronics,West,2,214,14.08,Low,0.065794393
04-06-2024,Camera,Electronics,East,2,2092,366.12,Low,0.17500956
21-03-2024,Headphones,Accessories,West,3,225,46.96,Low,0.208711111
26-03-2023,Smartwatch,Electronics,East,1,859,217.67,Low,0.253399302
10-04-2022,Printer,Office,West,2,2070,183.41,Low,0.088603865
10-06-2024,Keyboard,Accessories,South,6,3240,758.19,Low,0.234009259
08-10-2022,Tablet,Electronics,East,2,1748,506.52,Low,0.289771167
06-07-2023,Mouse,Accessories,West,8,2080,108.48,Low,0.052153846
18-06-2022,Smartwatch,Electronics,North,3,2193,521.14,Low,0.237637939
08-06-2023,Headphones,Accessories,West,5,2080,614.77,Low,0.2955625
13-05-2022,Mouse,Accessories,South,5,5070,986.39,Low,0.194554241
08-03-2024,Laptop,Electronics,South,7,469,47.4,Low,0.101066098
08-10-2023,Printer,Office,South,1,802,153.55,Low,0.191458853
31-12-2024,Smartphone,Electronics,West,6,930,213.6,Low,0.229677419
11-03-2022,Smartwatch,Electronics,South,1,495,55.17,Low,0.111454545
01-08-2024,Monitor,Accessories,East,6,4938,847.89,Low,0.171707169
21-08-2022,Tablet,Electronics,South,2,1300,267.46,Low,0.205738462
11-12-2024,Mouse,Accessories,South,7,2100,131.67,Low,0.0627
13-03-2024,Camera,Electronics,South,2,2248,636.52,Low,0.283149466
05-12-2023,Headphones,Accessories,North,8,7096,991.23,Low,0.139688557
13-05-2022,Headphones,Accessories,East,3,1992,252.21,Low,0.126611446
29-01-2022,Camera,Electronics,South,4,4056,1189.26,Medium,0.293210059
22-12-2022,Camera,Electronics,East,2,1986,208.88,Low,0.105176234
07-04-2024,Printer,Office,East,3,1635,196.73,Low,0.120324159
05-03-2022,Smartwatch,Electronics,East,9,3132,443.27,Low,0.141529374
21-05-2023,Smartphone,Electronics,South,8,7064,1554.52,Medium,0.220062288
16-03-2024,Camera,Electronics,East,1,907,249.2,Low,0.274751929
14-01-2023,Mouse,Accessories,South,9,7938,1191.41,Medium,0.150089443
11-11-2023,Printer,Office,South,4,4360,1207.46,Medium,0.276940367
19-08-2024,Keyboard,Accessories,West,3,375,95.04,Low,0.25344
24-09-2022,Monitor,Accessories,North,7,826,101.01,Low,0.122288136
04-11-2023,Headphones,Accessories,East,1,1011,186.42,Low,0.184391691
09-09-2023,Mouse,Accessories,East,3,807,148.58,Low,0.184114002
17-12-2024,Headphones,Accessories,North,2,1840,367.7,Low,0.199836957
07-02-2022,Keyboard,Accessories,West,5,4550,1039.34,Medium,0.228426374
07-01-2024,Smartphone,Electronics,North,9,8793,901.7,Low,0.102547481
09-07-2024,Headphones,Accessories,North,5,310,32.01,Low,0.103258065
28-11-2023,Headphones,Accessories,East,3,1143,275.04,Low,0.240629921
10-03-2022,Monitor,Accessories,West,3,2610,740.21,Low,0.283605364
31-07-2022,Tablet,Electronics,West,6,1494,269.25,Low,0.180220884
05-07-2023,Smartphone,Electronics,North,4,1524,189.32,Low,0.124225722
21-11-2023,Tablet,Electronics,North,9,9441,2171.42,High,0.229998941
18-06-2022,Smartphone,Electronics,South,4,3520,417.26,Low,0.118539773
29-03-2023,Tablet,Electronics,West,2,390,103.99,Low,0.266641026
27-01-2024,Printer,Office,South,3,3219,255.09,Low,0.079245107
29-09-2024,Laptop,Electronics,North,1,450,75.89,Low,0.168644444
12-08-2023,Smartwatch,Electronics,South,4,828,216.98,Low,0.26205314
17-01-2022,Printer,Office,East,1,1146,152.79,Low,0.133324607
09-07-2024,Monitor,Accessories,West,3,1986,361.33,Low,0.18193857
21-03-2023,Smartwatch,Electronics,North,8,7264,1776.83,Medium,0.244607654
08-06-2023,Laptop,Electronics,East,7,7469,915.63,Low,0.122590708
19-03-2024,Laptop,Electronics,South,5,1385,165.55,Low,0.119530686
13-03-2023,Tablet,Electronics,North,4,4556,315.07,Low,0.06915496
08-02-2024,Monitor,Accessories,North,3,456,61.42,Low,0.134692982
15-11-2024,Monitor,Accessories,North,2,1984,125.13,Low,0.063069556
17-09-2024,Smartwatch,Electronics,North,6,5178,1321.58,Medium,0.255229818
11-05-2023,Smartwatch,Electronics,West,1,281,30.51,Low,0.108576512
26-11-2024,Monitor,Accessories,South,9,3033,177.92,Low,0.058661391
27-03-2022,Camera,Electronics,East,3,1107,65.88,Low,0.059512195
10-04-2022,Mouse,Accessories,South,3,1446,356.7,Low,0.246680498
27-07-2024,Printer,Office,North,3,1335,263.04,Low,0.197033708
23-01-2023,Mouse,Accessories,South,2,266,20.11,Low,0.075601504
22-04-2024,Smartphone,Electronics,West,6,648,162.3,Low,0.250462963
15-03-2023,Tablet,Electronics,South,2,344,80.87,Low,0.235087209
25-05-2024,Smartphone,Electronics,West,6,5724,1640.19,Medium,0.286546122
16-03-2022,Headphones,Accessories,East,5,4920,323.38,Low,0.065727642
07-01-2023,Camera,Electronics,West,5,5440,457.04,Low,0.084014706
25-04-2024,Smartphone,Electronics,West,7,7994,908.65,Low,0.1136665
23-10-2023,Camera,Electronics,South,9,3780,724.36,Low,0.19162963
27-05-2023,Smartphone,Electronics,North,1,1017,209.97,Low,0.206460177
31-01-2023,Smartphone,Electronics,West,6,1578,82.85,Low,0.052503169
09-10-2023,Smartphone,Electronics,South,2,912,161.37,Low,0.176940789
29-04-2024,Laptop,Electronics,West,6,2520,182.59,Low,0.072456349
06-12-2024,Mouse,Accessories,East,8,2632,262.55,Low,0.09975304
10-07-2023,Monitor,Accessories,West,6,6582,729.68,Low,0.110859921
16-01-2024,Camera,Electronics,East,8,3432,172.69,Low,0.050317599
10-09-2023,Keyboard,Accessories,South,2,1030,254.65,Low,0.24723301
13-10-2022,Mouse,Accessories,West,8,1192,289.91,Low,0.243213087
24-07-2024,Printer,Office,West,9,7083,994.47,Low,0.140402372
22-02-2022,Printer,Office,South,7,3675,227.14,Low,0.061806803
30-10-2023,Monitor,Accessories,North,4,4740,833.27,Low,0.175795359
14-04-2024,Headphones,Accessories,East,4,1716,364.96,Low,0.212680653
07-02-2023,Printer,Office,South,7,3528,260.06,Low,0.073713152
22-06-2022,Camera,Electronics,South,3,777,71.72,Low,0.092303732
29-04-2022,Camera,Electronics,East,4,3368,558.93,Low,0.165953088
11-10-2022,Tablet,Electronics,North,4,4240,251.46,Low,0.059306604
15-04-2022,Laptop,Electronics,South,3,3285,292.87,Low,0.089153729
14-01-2023,Smartphone,Electronics,South,6,4872,612.73,Low,0.125765599
24-08-2022,Smartphone,Electronics,East,9,2466,638.41,Low,0.258884834
26-10-2024,Tablet,Electronics,West,5,2465,497.19,Low,0.201699797
15-05-2023,Tablet,Electronics,North,3,612,40.15,Low,0.065604575
25-10-2022,Tablet,Electronics,South,5,4170,658.98,Low,0.158028777
13-03-2023,Camera,Electronics,South,8,1088,160.33,Low,0.147362132
30-07-2024,Keyboard,Accessories,West,2,1626,354.49,Low,0.21801353
06-11-2023,Smartphone,Electronics,North,6,6486,359.49,Low,0.055425532
14-12-2022,Monitor,Accessories,West,8,6968,1226.22,Medium,0.17597876
03-01-2024,Smartphone,Electronics,North,1,357,82.86,Low,0.23210084
17-02-2024,Laptop,Electronics,South,1,454,58.4,Low,0.128634361
04-04-2024,Tablet,Electronics,East,3,3582,501.47,Low,0.139997208
25-06-2024,Tablet,Electronics,West,9,3762,484.75,Low,0.128854333
31-10-2024,Smartwatch,Electronics,South,9,6642,394.48,Low,0.059391749
25-09-2024,Monitor,Accessories,West,4,408,45.2,Low,0.110784314
08-03-2024,Tablet,Electronics,West,1,105,25.26,Low,0.240571429
04-05-2024,Tablet,Electronics,West,3,2682,584.69,Low,0.21800522
11-07-2022,Keyboard,Accessories,East,7,497,76.31,Low,0.153541247
19-08-2022,Printer,Office,South,7,4823,420.58,Low,0.087202986
01-10-2024,Smartwatch,Electronics,North,8,4048,666.1,Low,0.164550395
19-10-2023,Printer,Office,South,7,2758,459.02,Low,0.166432197
23-12-2022,Smartphone,Electronics,North,8,4096,266.35,Low,0.065026855
11-10-2024,Printer,Office,North,8,7264,1318,Medium,0.181442731
09-04-2022,Mouse,Accessories,East,6,4302,957.38,Low,0.222543003
03-03-2022,Printer,Office,North,7,3297,583.86,Low,0.177088262
27-01-2023,Printer,Office,North,5,5960,1139.78,Medium,0.191238255
22-01-2024,Keyboard,Accessories,West,1,386,114.9,Low,0.297668394
20-01-2022,Printer,Office,West,1,684,170.36,Low,0.249064327
15-06-2022,Laptop,Electronics,South,3,1275,168.64,Low,0.132266667
18-05-2023,Mouse,Accessories,North,9,5949,368.51,Low,0.061944865
06-02-2023,Camera,Electronics,East,7,5159,755.22,Low,0.146388835
01-07-2022,Monitor,Accessories,North,4,1100,127.13,Low,0.115572727
26-01-2024,Mouse,Accessories,South,2,290,50.23,Low,0.173206897
05-08-2023,Smartwatch,Electronics,East,8,7144,492.1,Low,0.068882979
09-08-2022,Keyboard,Accessories,West,5,4200,330.48,Low,0.078685714
08-02-2022,Monitor,Accessories,North,6,5022,291.89,Low,0.058122262
13-12-2024,Smartphone,Electronics,West,2,2354,371.34,Low,0.157748513
10-10-2024,Smartphone,Electronics,South,2,2032,149.7,Low,0.07367126
15-10-2024,Printer,Office,South,8,9528,1942.35,Medium,0.203857053
25-05-2024,Keyboard,Accessories,South,2,2372,275.88,Low,0.116306914
14-02-2022,Laptop,Electronics,West,3,2703,609.75,Low,0.225582686
04-05-2023,Laptop,Electronics,South,4,1264,267.82,Low,0.211882911
21-05-2024,Smartphone,Electronics,South,4,1624,333.74,Low,0.205504926
14-05-2023,Mouse,Accessories,West,8,2976,507.77,Low,0.17062164
02-07-2024,Headphones,Accessories,West,6,4998,863.82,Low,0.172833133
18-04-2024,Printer,Office,South,1,445,29.57,Low,0.066449438
20-10-2022,Printer,Office,West,1,98,28.57,Low,0.291530612
22-08-2022,Tablet,Electronics,North,7,4102,354.03,Low,0.08630668
11-01-2022,Printer,Office,North,1,1016,171.31,Low,0.168612205
18-08-2023,Headphones,Accessories,South,4,1960,234.88,Low,0.119836735
15-09-2024,Mouse,Accessories,West,7,2751,675.95,Low,0.245710651
15-07-2022,Smartphone,Electronics,East,7,4032,742.98,Low,0.184270833
28-07-2024,Smartphone,Electronics,West,7,5978,1791.25,Medium,0.299640348
16-12-2023,Headphones,Accessories,West,7,8050,2129.97,High,0.264592547
24-05-2024,Monitor,Accessories,East,7,4648,1240.98,Medium,0.266992255
14-06-2022,Smartphone,Electronics,North,3,1119,108.68,Low,0.097122431
14-06-2023,Printer,Office,South,9,2178,382.67,Low,0.175697888
11-12-2024,Laptop,Electronics,East,1,918,180.31,Low,0.196416122
05-02-2023,Smartphone,Electronics,East,9,6903,837.35,Low,0.121302332
21-08-2023,Keyboard,Accessories,North,5,4855,534.23,Low,0.110037075
18-12-2023,Camera,Electronics,South,2,2158,483.94,Low,0.224253939
13-04-2023,Mouse,Accessories,North,7,4550,1077.8,Medium,0.236879121
24-09-2023,Tablet,Electronics,West,4,3592,249.54,Low,0.069471047
19-12-2022,Tablet,Electronics,South,8,3488,943.25,Low,0.270427179
21-05-2022,Monitor,Accessories,North,2,1214,163.8,Low,0.134925865
21-09-2024,Mouse,Accessories,West,9,7200,1469.23,Medium,0.204059722
24-03-2023,Laptop,Electronics,East,8,1808,339.31,Low,0.18767146
29-12-2022,Camera,Electronics,West,9,7083,560.88,Low,0.079186785
05-06-2024,Monitor,Accessories,East,4,1060,260.21,Low,0.245481132
17-11-2022,Smartwatch,Electronics,South,9,7182,461.61,Low,0.064273183
07-05-2024,Smartphone,Electronics,West,6,5532,552.74,Low,0.099916847
23-08-2024,Headphones,Accessories,South,8,1800,326.03,Low,0.181127778
17-12-2023,Headphones,Accessories,South,1,351,32.61,Low,0.092905983
10-11-2022,Smartwatch,Electronics,West,2,1200,191.43,Low,0.159525
01-12-2023,Tablet,Electronics,South,9,1593,322.46,Low,0.202423101
15-12-2024,Monitor,Accessories,East,3,2580,448.02,Low,0.173651163
12-03-2022,Keyboard,Accessories,East,6,6780,1794.97,Medium,0.264744838
25-03-2022,Smartphone,Electronics,South,2,1298,204.08,Low,0.157226502
24-12-2024,Smartwatch,Electronics,South,7,4585,383.97,Low,0.08374482
16-04-2023,Tablet,Electronics,North,1,516,70.53,Low,0.136686047
14-05-2024,Tablet,Electronics,West,4,1780,420.28,Low,0.23611236
07-11-2022,Keyboard,Accessories,North,5,365,94.05,Low,0.257671233
26-02-2023,Tablet,Electronics,South,8,3896,735.66,Low,0.188824435
28-04-2024,Laptop,Electronics,South,1,636,169.24,Low,0.266100629
27-07-2024,Monitor,Accessories,East,7,637,87.86,Low,0.137927786
26-09-2023,Keyboard,Accessories,South,3,1302,180.82,Low,0.138878648
24-08-2024,Smartphone,Electronics,West,1,719,40.42,Low,0.056216968
08-08-2023,Camera,Electronics,West,6,5106,1341.93,Medium,0.262814336
11-07-2023,Mouse,Accessories,West,3,1215,129.8,Low,0.106831276
23-05-2024,Camera,Electronics,East,9,1791,187.28,Low,0.104567281
30-09-2023,Printer,Office,East,9,6255,452.46,Low,0.072335731
02-05-2023,Printer,Office,East,5,4165,1012.37,Medium,0.243066026
31-12-2023,Monitor,Accessories,South,5,5990,1192.11,Medium,0.199016694
01-12-2023,Tablet,Electronics,South,1,847,142.74,Low,0.168524203
04-02-2024,Camera,Electronics,East,8,688,131.26,Low,0.190784884
24-06-2023,Tablet,Electronics,East,2,1188,286.38,Low,0.241060606
20-08-2023,Camera,Electronics,North,7,3101,926.09,Low,0.298642373
30-12-2024,Headphones,Accessories,West,9,8703,1562.88,Medium,0.179579455
29-10-2024,Printer,Office,West,9,9324,2416.93,High,0.259216002
20-09-2024,Laptop,Electronics,North,1,749,68.17,Low,0.091014686
17-11-2024,Smartwatch,Electronics,West,4,3224,871.53,Low,0.270325682
01-10-2023,Monitor,Accessories,South,3,459,40.96,Low,0.089237473
24-12-2024,Smartwatch,Electronics,East,7,5726,976.14,Low,0.170475026
20-04-2022,Keyboard,Accessories,West,4,616,175.75,Low,0.285308442
24-12-2024,Laptop,Electronics,North,2,1584,406.25,Low,0.25647096
24-06-2023,Laptop,Electronics,East,5,3205,368.41,Low,0.114948518
18-09-2024,Printer,Office,East,1,958,186.76,Low,0.194947808
18-12-2023,Laptop,Electronics,East,9,5139,1315.93,Medium,0.256067328
09-11-2024,Smartphone,Electronics,West,5,3795,239.15,Low,0.063017128
03-03-2024,Camera,Electronics,East,2,810,229.33,Low,0.283123457
11-05-2024,Camera,Electronics,South,6,5106,1500.2,Medium,0.293811203
30-06-2024,Monitor,Accessories,West,2,798,79.25,Low,0.099310777
22-02-2022,Laptop,Electronics,West,5,3165,895.33,Low,0.282884676
21-09-2023,Tablet,Electronics,East,5,5935,875.84,Low,0.14757203
27-06-2022,Keyboard,Accessories,South,4,3352,663.15,Low,0.197837112
29-01-2024,Smartphone,Electronics,West,9,8343,821,Low,0.098405849
25-05-2022,Monitor,Accessories,East,4,2604,411.38,Low,0.157980031
28-10-2023,Headphones,Accessories,West,1,526,108.88,Low,0.206996198
12-11-2023,Monitor,Accessories,West,9,5220,1324.01,Medium,0.253641762
12-11-2023,Printer,Office,North,9,1737,152.98,Low,0.088071387
24-10-2022,Mouse,Accessories,West,6,3186,841.04,Low,0.263979912
13-01-2023,Smartphone,Electronics,West,6,7014,1202.25,Medium,0.171407186
17-01-2023,Mouse,Accessories,South,9,3411,444.87,Low,0.130422164
20-01-2022,Monitor,Accessories,East,1,513,87.58,Low,0.170721248
05-07-2022,Smartphone,Electronics,West,1,1104,277.85,Low,0.251675725
11-08-2022,Smartphone,Electronics,East,9,2718,271.51,Low,0.099893304
14-05-2023,Headphones,Accessories,North,6,1662,416.3,Low,0.250481348
16-12-2023,Mouse,Accessories,West,5,1700,360.59,Low,0.212111765
06-12-2024,Tablet,Electronics,South,4,2932,597.65,Low,0.203836971
13-10-2023,Mouse,Accessories,North,4,3604,971.14,Low,0.269461709
26-03-2024,Camera,Electronics,West,4,4596,553.58,Low,0.120448216
05-04-2024,Smartwatch,Electronics,East,6,930,68.24,Low,0.073376344
24-06-2023,Tablet,Electronics,North,3,2790,470.93,Low,0.168792115
22-05-2022,Smartphone,Electronics,North,6,4596,1162.75,Medium,0.252991732
15-10-2023,Keyboard,Accessories,South,1,962,260.28,Low,0.270561331
23-10-2024,Smartphone,Electronics,North,1,92,14.88,Low,0.16173913
29-09-2024,Keyboard,Accessories,North,5,1130,254.99,Low,0.225654867
29-04-2024,Headphones,Accessories,East,6,6024,1706.41,Medium,0.283268592
16-01-2024,Printer,Office,South,1,879,135,Low,0.153583618
06-06-2022,Monitor,Accessories,East,8,2384,444.98,Low,0.186652685
25-12-2024,Camera,Electronics,South,4,4644,277.26,Low,0.059702842
04-04-2024,Keyboard,Accessories,East,1,607,79.78,Low,0.131433278
29-09-2022,Mouse,Accessories,South,7,770,129.11,Low,0.167675325
06-11-2022,Keyboard,Accessories,South,1,711,158.89,Low,0.22347398
02-08-2023,Keyboard,Accessories,South,2,1088,235.83,Low,0.216755515
05-03-2024,Laptop,Electronics,East,7,4704,513.14,Low,0.109085884
15-12-2022,Laptop,Electronics,East,5,660,90.86,Low,0.137666667
25-11-2022,Headphones,Accessories,South,5,4680,516.26,Low,0.110311966
06-10-2022,Camera,Electronics,East,7,6797,665.29,Low,0.097879947
11-12-2024,Mouse,Accessories,North,9,558,38.86,Low,0.069641577
13-09-2023,Monitor,Accessories,East,4,4496,1115.75,Medium,0.248165036
28-05-2022,Keyboard,Accessories,South,1,713,62.78,Low,0.088050491
17-08-2022,Camera,Electronics,East,2,1310,212.43,Low,0.162160305
31-10-2024,Keyboard,Accessories,West,9,2853,564.05,Low,0.197704171
20-11-2023,Camera,Electronics,South,2,2324,516.06,Low,0.222056799
16-04-2024,Laptop,Electronics,North,1,330,53.42,Low,0.161878788
22-09-2023,Camera,Electronics,South,3,588,100.52,Low,0.170952381
07-05-2024,Smartphone,Electronics,East,1,63,11.91,Low,0.189047619
15-03-2022,Tablet,Electronics,East,7,847,147.71,Low,0.174391972
28-06-2024,Printer,Office,East,1,1037,56.89,Low,0.054860174
06-01-2024,Mouse,Accessories,North,1,373,72.17,Low,0.193485255
20-12-2023,Laptop,Electronics,North,1,1176,157.47,Low,0.133903061
11-01-2022,Smartphone,Electronics,East,3,2139,422.52,Low,0.197531557
11-12-2024,Monitor,Accessories,West,9,4140,301.12,Low,0.0727343
13-01-2024,Laptop,Electronics,North,1,1038,63.23,Low,0.060915222
28-07-2024,Monitor,Accessories,East,8,2024,203.11,Low,0.100350791
15-04-2022,Smartwatch,Electronics,South,6,6624,1136.09,Medium,0.171511171
23-09-2023,Smartwatch,Electronics,East,7,5019,1154.79,Medium,0.230083682
15-04-2024,Smartphone,Electronics,East,5,750,207.77,Low,0.277026667
23-03-2023,Camera,Electronics,North,7,6461,1455.36,Medium,0.225253057
04-11-2023,Tablet,Electronics,West,6,2946,208.01,Low,0.070607604
24-05-2024,Monitor,Accessories,South,1,618,81.04,Low,0.131132686
27-03-2022,Printer,Office,South,2,1774,322.49,Low,0.181786922
11-05-2022,Camera,Electronics,East,9,8586,700.37,Low,0.081571162
13-02-2024,Laptop,Electronics,South,5,2000,232.41,Low,0.116205
16-02-2023,Mouse,Accessories,East,1,849,205.88,Low,0.242497055
13-08-2023,Mouse,Accessories,East,6,3186,374.63,Low,0.117586315
15-05-2024,Monitor,Accessories,South,4,2536,495.13,Low,0.195240536
09-05-2024,Smartwatch,Electronics,South,2,1306,228.41,Low,0.174892802
02-05-2022,Tablet,Electronics,East,3,2508,631.85,Low,0.251933812
13-07-2024,Tablet,Electronics,North,8,1048,107.56,Low,0.102633588
19-11-2022,Keyboard,Accessories,East,4,1516,256.96,Low,0.169498681
04-03-2024,Smartphone,Electronics,West,9,10458,1835.21,Medium,0.17548384
20-05-2024,Headphones,Accessories,East,9,2754,259.16,Low,0.094103123
28-09-2022,Printer,Office,West,4,3432,364.27,Low,0.106139277
25-12-2022,Monitor,Accessories,South,2,1234,257.89,Low,0.208987034
30-07-2022,Monitor,Accessories,East,1,847,146.25,Low,0.172668241
23-10-2022,Keyboard,Accessories,South,7,7672,896.11,Low,0.116802659
04-04-2024,Monitor,Accessories,North,9,7596,1454.15,Medium,0.191436282
02-11-2024,Keyboard,Accessories,East,7,7252,1357.27,Medium,0.187158025
05-12-2024,Smartwatch,Electronics,West,6,732,136.59,Low,0.186598361
27-06-2023,Smartphone,Electronics,West,1,173,20.96,Low,0.121156069
18-03-2023,Camera,Electronics,North,3,2805,749.5,Low,0.267201426
18-09-2023,Smartphone,Electronics,West,8,7048,391.96,Low,0.05561294
16-08-2024,Mouse,Accessories,East,6,4698,1020.11,Medium,0.21713708
17-01-2024,Smartwatch,Electronics,South,1,565,148.79,Low,0.263345133
17-06-2023,Monitor,Accessories,North,1,672,198.75,Low,0.295758929
24-07-2022,Camera,Electronics,South,6,2604,566.34,Low,0.217488479
31-05-2024,Tablet,Electronics,West,6,5124,501.5,Low,0.097872756
14-08-2022,Smartwatch,Electronics,West,5,2455,714.35,Low,0.290977597
01-03-2022,Printer,Office,North,2,1796,225.15,Low,0.125361915
25-01-2022,Laptop,Electronics,South,1,288,61.85,Low,0.214756944
23-07-2023,Laptop,Electronics,North,5,2160,553.41,Low,0.256208333
10-03-2022,Tablet,Electronics,West,1,105,27.36,Low,0.260571429
